year,state,dem_votes,rep_votes,num_districts,wasted_democrat,wasted_republican,e_gap,mm_diff_against_dem,mm_diff_against_rep,partisan_bias_against_dem,partisan_bias_against_rep,gerry_metrics_mean
1982,New Hampshire,114187.0,153974.0,2,45107.5,88971.0,-0.16357151114442442,0.0,0.0,0.0,0.0,-0.054523837048141476
1982,New Jersey,1206416.0,915472.0,14,557068.0,503862.0,0.0250748390112956,-0.05399284379625091,0.053992843796250856,-0.07142857142857145,0.0714285714285714,-0.03344885873784225
1982,New Mexico,202802.0,191946.0,3,137233.5,60137.5,0.19530434606381794,0.03682488191554667,-0.036824881915546726,0.16666666666666663,-0.16666666666666669,0.13293196488201042
1982,New York,2262119.0,1836065.0,32,1254204.5,794855.5,0.11208598735439892,0.005084904858286943,-0.005084904858286998,-0.0625,0.0625,0.018223630737561957
1982,North Carolina,724269.0,498913.0,10,168446.5,443134.5,-0.22456837984862432,0.011810769594118864,-0.01181076959411892,0.0,0.0,-0.07091920341816849
1982,North Dakota,186534.0,72241.0,1,57145.5,72241.0,-0.05833446043860496,0.0,0.0,-0.5,-0.5,-0.1861114868128683
1982,Ohio,1558714.0,1456712.0,19,928377.0,579317.0,0.11575810515661801,0.06842083844102687,-0.06842083844102692,0.07894736842105265,-0.07894736842105265,0.08770877067289917
1982,Oklahoma,539413.0,310186.0,6,185324.5,239469.0,-0.06372947708271785,-0.0572722801668365,0.05727228016683655,-0.16666666666666669,0.16666666666666663,-0.09588947463874035
1982,Oregon,577949.0,436754.0,5,268227.0,239119.5,0.02868573365802604,0.0304351143990248,-0.0304351143990248,0.09999999999999998,-0.09999999999999998,0.05304028268568361
1982,Pennsylvania,1790244.0,1651922.0,22,797917.5,923143.5,-0.036380000267273574,0.00776228428500414,-0.0077622842850040286,0.045454545454545414,-0.04545454545454547,0.00561227649075866
1982,Rhode Island,174023.0,157535.0,2,94768.5,71008.5,0.0716616700547114,0.0,0.0,0.0,0.0,0.023887223351570466
1982,South Carolina,275986.0,295160.0,5,165098.5,120469.5,0.07813938992831955,0.0342749755051599,-0.0342749755051599,0.09999999999999998,-0.09999999999999998,0.07080478847782647
1982,South Dakota,142122.0,133530.0,1,4295.0,133530.0,-0.4688338920087647,0.0,0.0,-0.5,-0.5,-0.32294463066958823
1982,Tennessee,593729.0,360482.0,7,248254.0,228844.5,0.02034088896480967,-0.04624909372327057,0.04624909372327046,-0.2142857142857143,0.2142857142857143,-0.08006463968139173
1982,Texas,1225372.0,877062.0,19,416618.5,634579.5,-0.10367079299516656,-0.04874050566901145,0.04874050566901145,-0.13157894736842107,0.13157894736842102,-0.0946634153441997
1982,Utah,144987.0,203525.0,2,144987.0,29267.0,0.332040216692682,0.0,0.0,0.0,0.0,0.110680072230894
1982,Vermont,38296.0,114191.0,1,38296.0,37946.5,0.0022919986621810383,0.0,0.0,-0.5,-0.5,-0.16590266711260632
1982,Virginia,541385.0,611986.0,8,324198.0,252479.5,0.062181639732575206,-0.011645138455396886,0.01164513845539672,0.0,0.0,0.016845500425726107
1982,Washington,689811.0,603916.0,8,283228.0,363627.5,-0.062145645874284144,-0.07469665491668798,0.07469665491668798,-0.125,0.125,-0.08728076693032405
1982,West Virginia,343236.0,202380.0,4,70424.0,202380.0,-0.24184774640039883,0.028746127298504454,-0.028746127298504454,0.0,0.0,-0.07103387303396479
1982,Wisconsin,639059.0,555690.0,7,302441.0,294926.5,0.006289605599167691,-0.07375307923071084,0.07375307923071084,-0.07142857142857145,0.0714285714285714,-0.046297348353371535
1982,Wyoming,46041.0,113236.0,1,46041.0,33596.5,0.0781311802708489,0.0,0.0,-0.5,-0.5,-0.14062293990971705
1984,Alabama,304934.0,308182.0,3,195671.5,110883.5,0.13829030721755753,0.0030912203072282485,-0.003091220307228193,0.16666666666666663,-0.16666666666666669,0.1026827313971508
1984,Alaska,86052.0,113582.0,1,86052.0,13764.0,0.36210264784555735,0.0,0.0,-0.5,-0.5,-0.045965784051480885
1984,Arizona,213228.0,435179.0,3,213228.0,110972.5,0.1577026466401504,0.055636006147997075,-0.05563600614799713,0.16666666666666663,-0.16666666666666669,0.1266684398182714
1984,Arkansas,103165.0,90841.0,1,6161.0,90841.0,-0.4364813459377545,0.0,0.0,-0.5,-0.5,-0.3121604486459182
1984,California,4195868.0,4062276.0,42,1835697.5,2293332.5,-0.055416204900277835,-0.08444507273890911,0.08444507273890905,-0.11904761904761907,0.11904761904761907,-0.08630296556226867
1984,Colorado,436041.0,608273.0,5,225834.5,296317.5,-0.06749215274333199,-0.006321547196798394,0.006321547196798449,-0.09999999999999998,0.09999999999999998,-0.05793789998004345
1984,Connecticut,667668.0,761647.0,6,312180.5,402471.0,-0.06317046977048446,-0.02398153950026022,0.023981539500260163,0.0,0.0,-0.029050669756914893
1984,Delaware,142070.0,100650.0,1,20709.0,100650.0,-0.32935481212920237,0.0,0.0,-0.5,-0.5,-0.27645160404306746
1984,Florida,1077279.0,1190776.0,11,379349.5,754667.0,-0.16547989356519133,-0.07806258042211905,0.07806258042211905,-0.13636363636363635,0.13636363636363635,-0.12663537011698225
1984,Georgia,611588.0,430143.0,6,288492.5,232367.0,0.053877152547058695,-0.007808325486585832,0.0078083254865858875,0.0,0.0,0.015356275686824288
1984,Hawaii,227261.0,40608.0,2,93324.5,40608.0,0.19679955500636506,0.0,0.0,0.0,0.0,0.06559985166878836
1984,Idaho,164857.0,240218.0,2,63656.5,138879.0,-0.18570017897920138,0.0,0.0,0.0,0.0,-0.061900059659733796
1984,Illinois,2189945.0,2203506.0,21,950842.5,1245862.0,-0.06714983278520689,-0.017821577422413637,0.017821577422413637,-0.07142857142857145,0.0714285714285714,-0.05213332721206399
1984,Indiana,1022451.0,1146656.0,10,489136.5,595407.0,-0.04899274217454464,-0.011408753446211006,0.011408753446211062,-0.09999999999999998,0.09999999999999998,-0.05346716520691854
1984,Iowa,595265.0,673343.0,6,379499.5,254798.5,0.09829750403591969,0.02499887043191723,-0.024998870431917286,0.0,0.0,0.041098791489278974
1984,Kansas,435071.0,541986.0,5,249068.5,239455.0,0.009839241722847286,0.03061364308580683,-0.03061364308580683,0.09999999999999998,-0.09999999999999998,0.04681762826955136
1984,Kentucky,544481.0,528862.0,6,279390.0,257275.5,0.020603385870127257,-0.03815527585122713,0.03815527585122713,0.0,0.0,-0.005850629993699959
1984,Maine,162319.0,374951.0,2,162319.0,106314.0,0.10423995384071323,0.0,0.0,0.0,0.0,0.034746651280237746
1984,Maryland,815385.0,535915.0,7,334645.0,340998.0,-0.00470139865314882,-0.052409549853493,0.052409549853493054,-0.07142857142857145,0.0714285714285714,-0.04284650664507109
1984,Massachusetts,1113372.0,703945.0,8,316215.5,592435.0,-0.1519930204801914,-0.06736388571860774,0.06736388571860763,-0.125,0.125,-0.1147856353995997
1984,Michigan,1583308.0,1566916.0,16,752948.5,822147.5,-0.021966374454641956,-0.010123346510557574,0.01012334651055763,-0.0625,0.0625,-0.031529906988399845
1984,Minnesota,1060800.0,902268.0,8,461179.0,520347.0,-0.030140575874090962,-0.038813880645019116,0.038813880645019116,-0.125,0.125,-0.06465148550637002
1984,Mississippi,228629.0,326826.0,3,125912.0,151812.5,-0.04662933991052381,-0.09187961371150716,0.0918796137115071,-0.16666666666666669,0.16666666666666663,-0.10172520676289921
1984,Missouri,936152.0,903027.0,8,353794.5,565787.0,-0.11526474584583665,-0.015271990668128788,0.015271990668128843,-0.125,0.125,-0.08517891217132183
1984,Montana,187443.0,178726.0,2,93046.0,90036.5,0.008218882537844547,0.0,0.0,0.0,0.0,0.002739627512614849
1984,Nebraska,167617.0,482121.0,3,167617.0,157249.0,0.01595720121033401,-0.00011432342318373756,0.00011432342318373756,-0.16666666666666669,0.16666666666666663,-0.05027459629317214
1984,Nevada,109372.0,155166.0,2,45054.5,87212.5,-0.15936462814416077,0.0,0.0,0.0,0.0,-0.053121542714720256
1984,New Hampshire,119111.0,250602.0,2,119111.0,65743.5,0.14434845407113084,0.0,0.0,0.0,0.0,0.04811615135704361
1984,New Jersey,1508320.0,1470836.0,14,712575.5,776988.5,-0.02162122426620157,-0.029167101582260324,0.02916710158226027,-0.07142857142857145,0.0714285714285714,-0.04073896575901111
1984,New Mexico,201131.0,294165.0,3,119719.5,127925.5,-0.01656787052590774,0.062243257422133436,-0.062243257422133436,0.16666666666666663,-0.16666666666666669,0.0707806845209641
1984,New York,3072707.0,2722637.0,34,1511840.5,1385797.5,0.021749010930153585,-0.0035737056267037826,0.003573705626703727,-0.05882352941176472,0.05882352941176472,-0.013549408036104972
1984,North Carolina,1130979.0,1026391.0,11,586898.0,491776.0,0.04409164862772728,0.023435857962265105,-0.02343585796226505,0.13636363636363635,-0.13636363636363635,0.06796371431787625
1984,North Dakota,242968.0,65761.0,1,88602.5,65761.0,0.07398559902050018,0.0,0.0,-0.5,-0.5,-0.14200480032649995
1984,Ohio,1815685.0,2159354.0,19,862416.0,1125084.5,-0.06607947745921487,0.08348210236970371,-0.08348210236970377,0.02631578947368418,-0.026315789473684237,0.014572804794724342
1984,Oklahoma,645537.0,458053.0,6,180865.0,370924.0,-0.1722188493915313,-0.0327575785565718,0.03275757855657163,0.0,0.0,-0.06832547598270103
1984,Oregon,655092.0,548201.0,5,289514.5,312127.0,-0.018792181122968387,0.013254257578613649,-0.013254257578613704,0.09999999999999998,-0.09999999999999998,0.03148735881854841
1984,Pennsylvania,2349946.0,2111851.0,22,1076033.0,1154843.5,-0.017663398850283864,0.013539397050631119,-0.013539397050631174,0.045454545454545414,-0.04545454545454547,0.013776847884964222
1984,Rhode Island,194925.0,194308.0,2,99619.0,94995.5,0.011878489233954983,0.0,0.0,0.0,0.0,0.003959496411318327
1984,South Carolina,372054.0,441256.0,5,216557.0,190093.0,0.032538638403560756,0.07864536220905533,-0.07864536220905538,0.09999999999999998,-0.09999999999999998,0.07039466687087202
1984,South Dakota,181401.0,134821.0,1,23289.0,134821.0,-0.3527015830650619,0.0,0.0,-0.5,-0.5,-0.2842338610216873
1984,Tennessee,469576.0,368454.0,5,136282.0,282728.0,-0.17475030726823623,-0.05891053135573787,0.05891053135573793,-0.09999999999999998,0.09999999999999998,-0.1112202795413247
1984,Texas,1611083.0,1981823.0,18,914147.0,882288.0,0.008867195523623497,-0.01455034339496969,0.014550343394969745,-0.1111111111111111,0.11111111111111116,-0.038931419660819096
1984,Utah,208223.0,387410.0,3,208223.0,89590.5,0.19917046234845953,0.06081410348894506,-0.060814103488945226,0.16666666666666663,-0.16666666666666669,0.14221707750135706
1984,Vermont,60360.0,148025.0,1,60360.0,43831.5,0.07931712935192073,0.0,0.0,-0.5,-0.5,-0.14022762354935978
1984,Virginia,557178.0,696592.0,6,360422.5,266456.5,0.07494676057012052,0.021071788599484775,-0.021071788599484886,0.16666666666666663,-0.16666666666666669,0.08756173861209064
1984,Washington,996950.0,799565.0,8,446526.0,451723.5,-0.0028931013656997018,-0.0820831411988584,0.0820831411988584,-0.125,0.125,-0.0699920808548527
1984,West Virginia,429209.0,275160.0,4,77020.5,275160.0,-0.28130071028111686,-0.0006615429256171534,0.0006615429256171534,0.0,0.0,-0.093987417735578
1984,Wisconsin,857790.0,1032948.0,8,381280.0,564081.0,-0.09668235366296124,0.012522842821462599,-0.012522842821462543,0.0,0.0,-0.028053170280499546
1984,Wyoming,45857.0,138234.0,1,45857.0,46187.5,-0.0017953077554035775,0.0,0.0,-0.5,-0.5,-0.16726510258513452
1986,Alabama,678716.0,339888.0,6,255844.0,253452.0,0.0023483120034871255,-0.08038117726039418,0.0803811772603942,-0.16666666666666669,0.16666666666666663,-0.08156651064119125
1986,Alaska,74053.0,101799.0,1,74053.0,13872.0,0.3422252803493847,0.0,0.0,-0.5,-0.5,-0.052591573216871766
1986,Arizona,260144.0,393478.0,4,209262.5,117544.5,0.14032269415656143,0.08496483575329078,-0.08496483575329072,0.25,-0.25,0.1584291766366174
1986,Arkansas,386672.0,268291.0,4,150115.5,177362.0,-0.04160005985070912,-0.0909589858680585,0.09095898586805856,-0.25,0.25,-0.12751968190625587
1986,California,3639628.0,3205531.0,43,1710071.5,1712465.0,-0.0003496631707167065,-0.10057469752984594,0.10057469752984588,-0.1046511627906977,0.10465116279069764,-0.06852517449708678
1986,Colorado,449683.0,566236.0,6,191518.0,316435.5,-0.12296009819680506,0.016121264128090174,-0.01612126412809023,0.0,0.0,-0.03561294468957163
1986,Connecticut,544938.0,433977.0,6,295319.0,194132.5,0.10336597150927303,-0.014339727519798395,0.01433972751979834,0.0,0.0,0.02967541466315821
1986,Delaware,106351.0,53767.0,1,26291.0,53767.0,-0.17159844614596734,0.0,0.0,-0.5,-0.5,-0.22386614871532243
1986,Florida,1043569.0,836536.0,10,432329.0,507713.5,-0.040095898899263606,-0.11789420319402732,0.11789420319402738,-0.2,0.19999999999999996,-0.11933003403109699
1986,Georgia,470911.0,289068.0,6,235514.0,144469.5,0.11979870496421612,-0.030590632849898935,0.03059063284989899,-0.16666666666666669,0.16666666666666663,-0.025819531517449836
1986,Hawaii,186891.0,135054.0,2,107289.5,53681.0,0.16651446675674417,0.0,0.0,0.0,0.0,0.05550482225224806
1986,Idaho,162758.0,207081.0,2,67975.5,116942.0,-0.13239950356776867,0.0,0.0,0.0,0.0,-0.04413316785592289
1986,Illinois,1622759.0,1277819.0,21,704510.0,745758.0,-0.014220613960389964,0.004346544066489377,-0.004346544066489433,-0.023809523809523836,0.023809523809523836,-0.01122786456780814
1986,Indiana,788419.0,756135.0,10,326793.5,445473.5,-0.07683771496496723,-0.009446243741442206,0.009446243741442262,-0.09999999999999998,0.09999999999999998,-0.06209465290213647
1986,Iowa,428022.0,461455.0,6,273119.0,171613.5,0.11411818405647363,0.02600023151707087,-0.026000231517070982,0.0,0.0,0.04670613852451483
1986,Kansas,312800.0,365304.0,4,148244.0,190804.0,-0.0627632339582129,0.001723879395732375,-0.001723879395732375,0.0,0.0,-0.02034645152082684
1986,Kentucky,252783.0,196089.0,4,140221.5,84210.5,0.12478167495410718,-0.031577956162259,0.031577956162259,0.0,0.0,0.031067906263949393
1986,Louisiana,96864.0,102276.0,1,96864.0,2705.0,0.4728281610926986,0.0,0.0,0.5,-0.5,0.3242760536975662
1986,Maine,165462.0,249030.0,2,54407.0,152837.0,-0.23747141078718045,0.0,0.0,0.0,0.0,-0.07915713692906015
1986,Maryland,668669.0,394393.0,8,307475.5,224047.5,0.07847895983489203,-0.038439685681118,0.03843968568111794,-0.125,0.125,-0.028320241948741987
1986,Massachusetts,349658.0,250385.0,4,122658.0,177359.5,-0.0911626333446103,-0.10656581708394075,0.1065658170839407,-0.25,0.25,-0.149242816809517
1986,Michigan,1342034.0,977122.0,18,669954.0,489606.0,0.07776449708428411,-0.03879488506380513,0.03879488506380502,-0.05555555555555558,0.05555555555555558,-0.005528647845025533
1986,Minnesota,831715.0,557741.0,8,418941.5,275778.5,0.10303528863094621,-0.0839560746666348,0.0839560746666348,-0.125,0.125,-0.03530692867856286
1986,Mississippi,234951.0,208037.0,4,59169.5,162320.5,-0.23285280865395902,-0.07240358603215069,0.07240358603215069,0.0,0.0,-0.10175213156203657
1986,Missouri,698932.0,599520.0,8,392073.5,257144.5,0.10391527757668362,0.01772447886810513,-0.017724478868105076,0.0,0.0,0.04054658548159625
1986,Montana,172084.0,145778.0,2,92217.5,66711.5,0.08024236933008665,0.0,0.0,0.0,0.0,0.026747456443362214
1986,Nebraska,196691.0,358326.0,3,196691.0,80814.5,0.20878009142062315,0.0016673025888218618,-0.0016673025888219728,0.16666666666666663,-0.16666666666666669,0.1257046868920372
1986,Nevada,121263.0,133821.0,2,65176.0,62364.0,0.011023819604522431,0.0,0.0,0.0,0.0,0.0036746065348408105
1986,New Hampshire,84475.0,156218.0,2,84475.0,35869.5,0.20193981544955608,0.0,0.0,0.0,0.0,0.0673132718165187
1986,New Jersey,764400.0,730596.0,13,378464.5,369020.5,0.006317073758056878,-0.06791726514376362,0.06791726514376356,-0.038461538461538436,0.038461538461538436,-0.033353909949081724
1986,New Mexico,178822.0,206815.0,3,111665.0,81150.5,0.0791275214774516,0.08718166954853251,-0.08718166954853246,0.16666666666666663,-0.16666666666666669,0.11099195256421691
1986,New York,1648907.0,1463939.0,29,850671.5,705722.5,0.04656478348109736,0.03753820384388651,-0.03753820384388651,-0.051724137931034475,0.051724137931034475,0.010792949797983132
1986,North Carolina,890058.0,682447.0,11,327351.5,458890.0,-0.0836490186040744,0.01821742268209048,-0.018217422682090367,0.045454545454545414,-0.04545454545454547,-0.0066590168224795005
1986,North Dakota,216258.0,66989.0,1,74633.5,66989.0,0.026988811885033204,0.0,0.0,-0.5,-0.5,-0.15767039603832225
1986,Ohio,1385511.0,1416867.0,19,664976.0,736194.0,-0.025413416748204562,-0.033798087285947354,0.0337980872859473,-0.026315789473684237,0.02631578947368418,-0.028509097835945383
1986,Oklahoma,430454.0,291098.0,5,216981.0,143790.0,0.10143551677495177,-0.13101903447859087,0.13101903447859092,-0.09999999999999998,0.09999999999999998,-0.04319450590121302
1986,Oregon,584763.0,446462.0,5,267590.5,248017.0,0.018980823777546122,0.021541305629781626,-0.021541305629781682,0.09999999999999998,-0.09999999999999998,0.04684070980244257
1986,Pennsylvania,1261522.0,1404913.0,18,661415.0,671784.5,-0.0038889003482177513,0.03252500558176158,-0.032525005581761635,0.05555555555555558,-0.05555555555555558,0.0280638869296998
1986,Rhode Island,129663.0,176000.0,2,55925.0,96904.5,-0.1340675842349254,0.0,0.0,0.0,0.0,-0.04468919474497513
1986,South Carolina,357373.0,261489.0,5,174078.0,135348.0,0.06258261130914484,0.05997976176028119,-0.05997976176028125,0.09999999999999998,-0.09999999999999998,0.07418745768980867
1986,South Dakota,171462.0,118261.0,1,26599.5,118261.0,-0.31637633187561914,0.0,0.0,-0.5,-0.5,-0.2721254439585397
1986,Tennessee,549377.0,465208.0,8,228539.0,278745.5,-0.04948476470675202,-0.019854049784925554,0.019854049784925498,-0.125,0.125,-0.06477960483055918
1986,Texas,1061335.0,1120032.0,17,572017.5,518649.0,0.02446562178670531,0.01266872635843247,-0.012668726358432414,0.02941176470588236,-0.02941176470588236,0.02218203761700671
1986,Utah,196683.0,229717.0,3,127738.0,85459.0,0.09915337711069419,-0.027106326770894196,0.027106326770894196,-0.16666666666666669,0.16666666666666663,-0.03153987210895556
1986,Virginia,347303.0,407820.0,6,233846.5,143709.0,0.11936797051606163,0.042242319401712636,-0.04224231940171275,0.16666666666666663,-0.16666666666666669,0.10942565219481364
1986,Washington,767678.0,527158.0,8,372923.5,274486.5,0.07602275500526708,-0.12245188357394077,0.12245188357394071,-0.125,0.125,-0.05714304285622457
1986,West Virginia,208241.0,96864.0,3,55685.5,96864.0,-0.13496501204503367,-0.0092612785767896,0.009261278576789544,0.16666666666666663,-0.16666666666666669,0.007480125348281121
1986,Wisconsin,474253.0,544380.0,6,222767.0,286543.5,-0.06260988992110014,0.015885221181051012,-0.015885221181050846,0.0,0.0,-0.015574889580016377
1986,Wyoming,48780.0,111007.0,1,48780.0,31112.5,0.11056907007453673,0.0,0.0,-0.5,-0.5,-0.12981030997515441
1988,Alabama,472806.0,311824.0,4,176909.5,215401.5,-0.049057517556045524,-0.05862697250434967,0.05862697250434967,-0.25,0.25,-0.11922816335346507
1988,Alaska,71881.0,120595.0,1,71881.0,24356.0,0.24691390095388516,0.0,0.0,-0.5,-0.5,-0.08436203301537161
1988,Arizona,321815.0,559863.0,4,253712.0,187123.0,0.07552530515675791,0.09922245180988487,-0.09922245180988487,0.25,-0.25,0.1415825856555476
1988,Arkansas,353164.0,252756.0,3,158397.0,144560.0,0.022836348032743595,-0.09873653766843338,0.09873653766843338,-0.16666666666666669,0.16666666666666663,-0.08085561876745216
1988,California,4535584.0,4173715.0,42,2298770.5,2055837.0,0.027893576739069354,-0.08927353340122712,0.08927353340122707,-0.07142857142857145,0.0714285714285714,-0.04426950936357641
1988,Colorado,645469.0,667091.0,6,323749.5,332524.5,-0.0066854086670323646,0.0034449220287924853,-0.003444922028792319,0.0,0.0,-0.0010801622127466265
1988,Connecticut,660360.0,676817.0,6,322653.0,345929.5,-0.01740719441031367,0.005678282111897581,-0.005678282111897692,0.0,0.0,-0.003909637432805362
1988,Delaware,158338.0,76179.0,1,41078.5,76179.0,-0.149671452389379,0.0,0.0,-0.5,-0.5,-0.21655715079645965
1988,Florida,1296612.0,1391642.0,11,690032.5,654083.5,0.01337262029555243,-0.010223385966630139,0.010223385966630083,-0.04545454545454547,0.045454545454545414,-0.014101770375207726
1988,Georgia,914984.0,556817.0,8,272573.0,463319.5,-0.12960074086102674,-0.009416251874818315,0.009416251874818371,-0.25,0.25,-0.12967233091194835
1988,Hawaii,76394.0,96848.0,1,76394.0,10226.0,0.381939714387966,0.0,0.0,0.5,-0.5,0.2939799047959886
1988,Idaho,198284.0,203447.0,2,100192.0,100671.5,-0.0011935847619426929,0.0,0.0,0.0,0.0,-0.00039786158731423094
1988,Illinois,2182113.0,2022568.0,21,940314.0,1162005.5,-0.05272492728937106,-0.07973973968082426,0.07973973968082415,-0.07142857142857145,0.0714285714285714,-0.06796441279958892
1988,Indiana,1096834.0,1023124.0,10,488263.0,571706.0,-0.039360685447541885,-0.01901422440690248,0.019014224406902258,-0.09999999999999998,0.09999999999999998,-0.05279163661814812
1988,Iowa,580200.0,606647.0,6,368694.5,224723.0,0.12130586335054139,0.07145714617762972,-0.07145714617762955,0.16666666666666663,-0.16666666666666669,0.11980989206494591
1988,Kansas,366757.0,396608.0,4,178188.0,203490.5,-0.03314600486006039,0.014728335189633679,-0.014728335189633679,0.0,0.0,-0.006139223223475571
1988,Kentucky,417025.0,459966.0,5,163737.0,274753.5,-0.12658795814324206,-0.10551037726729351,0.10551037726729356,-0.09999999999999998,0.09999999999999998,-0.1106994451368452
1988,Louisiana,88564.0,116241.0,1,88564.0,13837.5,0.3648665804057518,0.0,0.0,-0.5,-0.5,-0.045044473198082725
1988,Maine,276335.0,278351.0,2,125277.0,152064.0,-0.048292186930984374,0.0,0.0,0.0,0.0,-0.016097395643661458
1988,Maryland,819313.0,624021.0,7,345724.5,375935.5,-0.020931399107898794,-0.09533027267913063,0.09533027267913036,-0.07142857142857145,0.0714285714285714,-0.06256341440520029
1988,Massachusetts,908894.0,509360.0,6,312393.5,396727.5,-0.059463255524045765,-0.05808455158837267,0.05808455158837267,-0.33333333333333337,0.33333333333333337,-0.15029371348191725
1988,Michigan,1691328.0,1604946.0,17,806162.5,841957.5,-0.010859230755695674,-0.03205694245744761,0.032056942457447724,-0.08823529411764708,0.08823529411764708,-0.04371715577693012
1988,Mississippi,606715.0,307555.0,5,240685.5,216444.5,0.0265140494602251,0.01286515065471805,-0.012865150654717883,0.09999999999999998,-0.09999999999999998,0.04645973337164771
1988,Missouri,1148292.0,909599.0,9,593687.0,435249.5,0.0769902293172962,-0.06842957068331856,0.06842957068331862,-0.05555555555555558,0.05555555555555558,-0.015664965640525982
1988,Montana,193347.0,171870.0,2,98504.5,84102.0,0.03943545891894408,0.0,0.0,0.0,0.0,0.01314515297298136
1988,Nebraska,229524.0,425726.0,3,118839.5,208782.5,-0.1372651659671881,0.018512545143027748,-0.018512545143027803,0.16666666666666663,-0.16666666666666669,0.015971348614168757
1988,Nevada,176927.0,159569.0,2,99250.0,68996.0,0.08990894393989825,0.0,0.0,0.0,0.0,0.029969647979966083
1988,New Hampshire,176300.0,251566.0,2,176300.0,37631.0,0.3240944594803046,0.0,0.0,0.0,0.0,0.10803148649343486
1988,New Jersey,1240289.0,1411840.0,13,598312.5,727739.0,-0.04880098215433714,-0.024480960588944223,0.024480960588944223,-0.038461538461538436,0.038461538461538436,-0.037247827068273266
1988,New Mexico,209076.0,135939.0,2,123629.0,48876.5,0.21666449284813705,0.0,0.0,0.0,0.0,0.07222149761604568
1988,New York,2246381.0,2000020.0,26,1137684.5,985490.0,0.035840821439143404,0.003174459534265761,-0.003174459534265761,-0.07692307692307693,0.07692307692307687,-0.012635931983222588
1988,North Carolina,884156.0,876362.0,9,294779.5,585470.5,-0.1651167440491946,-0.00884401892918707,0.00884401892918718,-0.16666666666666669,0.16666666666666663,-0.11354247654834944
1988,North Dakota,212583.0,84475.0,1,64053.0,84475.0,-0.06874751731985,0.0,0.0,-0.5,-0.5,-0.1895825057732833
1988,Ohio,2098271.0,1962999.0,20,1008391.5,1022223.5,-0.003405831180886767,-0.06384210316121486,0.06384210316121486,-0.04999999999999999,0.050000000000000044,-0.03908264478070054
1988,Oklahoma,405665.0,361538.0,4,216766.0,166831.5,0.06508642432315828,-0.028282699381540377,0.028282699381540377,0.0,0.0,0.012267908313872635
1988,Oregon,473880.0,357701.0,4,269256.0,146530.5,0.14758093318630416,-0.02526806302958451,0.02526806302958451,0.0,0.0,0.04077095671890655
1988,Pennsylvania,1725819.0,1744894.0,18,867351.0,867987.5,-0.000183391712308105,0.00020180160565885785,-0.00020180160565869132,0.0,0.0,6.136631116917617e-06
1988,Rhode Island,140270.0,250724.0,2,140270.0,55225.0,0.21750973160713463,0.0,0.0,0.0,0.0,0.07250324386904487
1988,South Carolina,549652.0,439476.0,6,224184.5,270373.5,-0.046696686374260964,0.02762197536458333,-0.027621975364583273,0.16666666666666663,-0.16666666666666669,0.049197318552329665
1988,South Dakota,223759.0,88157.0,1,67800.0,88157.0,-0.06526436604726914,0.0,0.0,-0.5,-0.5,-0.18842145534908972
1988,Tennessee,468733.0,536480.0,6,217837.5,284763.0,-0.06657842666181198,-0.03957560584198111,0.03957560584198111,0.0,0.0,-0.03538467750126436
1988,Texas,1268640.0,1539643.0,14,558816.5,845311.0,-0.1020176741446642,-0.04994384275635805,0.04994384275635799,-0.07142857142857145,0.0714285714285714,-0.07446336277653123
1988,Utah,260123.0,341056.0,3,163951.5,136635.0,0.045438213909667506,0.031663639048556735,-0.031663639048556735,0.16666666666666663,-0.16666666666666669,0.08125617320829696
1988,Vermont,45330.0,98937.0,1,45330.0,26802.5,0.12842507295500705,0.0,0.0,-0.5,-0.5,-0.12385830901499766
1988,Virginia,667045.0,752553.0,7,312595.5,397196.5,-0.059595040286052815,-0.0651061914721448,0.0651061914721448,-0.07142857142857145,0.0714285714285714,-0.06537660106225636
1988,Washington,813195.0,742844.0,7,391952.0,386060.5,0.0037862161552506073,0.02669264818015793,-0.026692648180157985,0.0714285714285714,-0.07142857142857145,0.03396914525465998
1988,West Virginia,318260.0,131963.0,3,93145.5,131963.0,-0.08621838511137814,-0.04282063485458143,0.042820634854581485,-0.16666666666666669,0.16666666666666663,-0.09856856221087541
1988,Wisconsin,857966.0,997265.0,8,400847.5,526760.0,-0.06786890689084,0.016692620729225838,-0.016692620729225838,0.0,0.0,-0.017058762053871388
1988,Wyoming,56527.0,118350.0,1,56527.0,30910.5,0.14648295659234775,0.0,0.0,-0.5,-0.5,-0.1178390144692174
1990,Alabama,425703.0,232550.0,4,182019.5,147103.0,0.05304419425357727,-0.03808893924018486,0.038088939240184694,-0.25,0.25,-0.0783482483288692
1990,Alaska,91677.0,99003.0,1,91677.0,3662.0,0.4615848542059996,0.0,0.0,-0.5,-0.5,-0.012805048598000135
1990,Arizona,344604.0,454683.0,4,286535.5,113104.0,0.21698276088563934,0.04771627020486707,-0.04771627020486702,0.25,-0.25,0.17156634369683546
1990,Arkansas,369194.0,295877.0,4,128759.5,203772.0,-0.11278870977685089,-0.05713467255956661,0.05713467255956661,-0.25,0.25,-0.13997446077880585
1990,California,3468971.0,3072165.0,42,1728922.0,1541604.0,0.02863692178239376,-0.044084267505355657,0.04408426750535549,-0.07142857142857145,0.0714285714285714,-0.028958639050511117
1990,Colorado,503549.0,487326.0,6,265096.0,230335.5,0.03508061057146462,-0.019204314465917638,0.019204314465917638,0.0,0.0,0.005292098701848993
